X,Y,FID,ICOUNT,Comuna,Año,Clase_Acci,Cód_Comun,Cód_Regi,Región,Zona,Cód_Ubica,Ubicación,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Número,Intersecci,Direcci_1,Fallecidos,Graves,Menos_Grav,Leves
-70.655783360113844,-33.557911966763697,420,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131050778,SAN FRANCISCO,131050026,ALEJANDRO GUZMAN, ,ALEJANDRO GUZMAN - SAN FRANCISCO,SAN FRANCISCO @ ALEJANDRO GUZMAN,0,0,1,0
-70.655741400445095,-33.421085099697457,421,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131080174,INDEPENDENCIA, , ,864,- INDEPENDENCIA,864 INDEPENDENCIA,0,1,0,0
-70.6556965998181,-33.506919900432877,422,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,4,ACERA O BERMA,131300112,GRAN AVDA JOSE MIGUEL CARRERA, , ,5752,- GRAN AVDA JOSE MIGUEL CARRERA,5752 GRAN AVDA JOSE MIGUEL CARRERA,0,1,0,1
-70.655640340928812,-33.43234131659829,423,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010470,PDTE BALMACEDA,131010639,TEATINOS, ,PDTE BALMACEDA - TEATINOS,PDTE BALMACEDA @ TEATINOS,0,0,0,1
-70.655604747560915,-33.444776550996885,424,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010342,LIBER BERNARDO O`HIGGINS,131010042,AMUNATEGUI, ,AMUNATEGUI - LIBER BERNARDO O`HIGGINS,LIBER BERNARDO O`HIGGINS @
-70.655511076874518,-33.437817123061613,425,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010639,TEATINOS,131010115,CATEDRAL, ,CATEDRAL - TEATINOS,TEATINOS @ CATEDRAL,0,2,0,0
-70.655359759645023,-33.505007129675164,426,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131300166,MIGUEL LEON PRADO,131300112,GRAN AVDA JOSE MIGUEL CARRERA, ,GRAN AVDA JOSE MIGUEL CARRERA - MIGUEL LEON PRADO,
-70.655352500317463,-33.476883500073313,427,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131010671,VIEL, , ,2,- VIEL,2 VIEL,0,0,0,1
-70.655335959986417,-33.42298442019468,428,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131080174,INDEPENDENCIA,131080264,OLIVOS, ,INDEPENDENCIA - OLIVOS,INDEPENDENCIA @ OLIVOS,0,1,0,0
-70.65522809979683,-33.504228500244949,429,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131300112,GRAN AVDA JOSE MIGUEL CARRERA, , ,5531,- GRAN AVDA JOSE MIGUEL CARRERA,5531 GRAN AVDA JOSE MIGUEL CARRERA,0,0,0
-70.655218702780758,-33.544376676242436,430,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131090392,VICUNA MACKENNA,131090015,ALMTE LATORRE, ,ALMTE LATORRE - VICUNA MACKENNA,VICUNA MACKENNA @ ALMTE LATORRE,0,0,0,1
-70.655185099612481,-33.422682599622135,431,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131080174,INDEPENDENCIA, , ,733,- INDEPENDENCIA,733 INDEPENDENCIA,0,0,0,1
-70.655177908633448,-33.446839812507172,432,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010356,LORD COCHRANE,131010455,PADRE ALONSO DE OVALLE, ,LORD COCHRANE - PADRE ALONSO DE OVALLE,LORD COCHRANE @ PADRE AL
-70.655152691643252,-33.393893850320744,433,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131270135,CARD JOSE MARIA CARO,131270869,URMENETA, ,CARD JOSE MARIA CARO - URMENETA,CARD JOSE MARIA CARO @ URMENETA,0,1,0,0
-70.655081490518228,-33.5037901670824,434,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300078,DEPARTAMENTAL, ,DEPARTAMENTAL - GRAN AVDA JOSE MIGUEL CARRERA,GRAN AVDA JOSE MIGUEL C
-70.654994143864485,-33.430420034656713,435,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131080156,GRAL BORGONO,131080233,MARURI, ,GRAL BORGONO - MARURI,GRAL BORGONO @ MARURI,0,0,0,0
-70.654879342707375,-33.511486243195414,436,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131300285,TANNENBAUM,131300051,CARLOS WALKER MARTINEZ, ,CARLOS WALKER MARTINEZ - TANNENBAUM,TANNENBAUM @ CARLOS WALKER MARTINEZ,
-70.654806276388399,-33.42840245061246,437,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131080203,LASTRA,131080279,PICARTE, ,LASTRA - PICARTE,LASTRA @ PICARTE,0,0,0,1
-70.654752421387002,-33.483324187361198,438,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131300098,FERNANDO LAZCANO,131300253,SAN IGNACIO DE LOYOLA, ,FERNANDO LAZCANO - SAN IGNACIO DE LOYOLA,FERNANDO LAZCANO @
-70.654722908335373,-33.425294425097491,439,2,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131080175,INDEPENDENCIA,131080297,RIVERA, ,INDEPENDENCIA - RIVERA,INDEPENDENCIA @ RIVERA,0,0,0,2
-70.654623242768309,-33.450310220739944,440,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010202,ELEUTERIO RAMIREZ,131010356,LORD COCHRANE, ,ELEUTERIO RAMIREZ - LORD COCHRANE,ELEUTERIO RAMIREZ @ LORD COCHRANE,
-70.654549225865935,-33.561509650649718,441,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131120022,ANTONIO MACHADO,131120421,LOS CONDORES, ,ANTONIO MACHADO - LOS CONDORES,ANTONIO MACHADO @ LOS CONDORES,0,0,0,1
-70.654520566270946,-33.50207608084628,442,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300149,LLICO, ,GRAN AVDA JOSE MIGUEL CARRERA - LLICO,GRAN AVDA JOSE MIGUEL CARRERA @ LLICO,
-70.654303251393799,-33.509446823611889,443,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,4,ACERA O BERMA,131300051,CARLOS WALKER MARTINEZ,131300303,VARAS MENA, ,CARLOS WALKER MARTINEZ - VARAS MENA,CARLOS WALKER MARTINEZ @ VARAS MENA,0,0,0,1
-70.654165053474287,-33.436500381587159,444,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010426,MORANDE,131010635,STO DOMINGO, ,MORANDE - STO DOMINGO,MORANDE @ STO DOMINGO,0,0,0,1
-70.654070403426203,-33.444954924330155,445,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010429,NATANIEL COX,131010342,LIBER BERNARDO O`HIGGINS, ,LIBER BERNARDO O`HIGGINS - NATANIEL COX,NATANIEL COX @ LIBER B
-70.654052399898205,-33.445157500218343,446,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010429,NATANIEL COX, , ,12,- NATANIEL COX,12 NATANIEL COX,0,0,0,1
-70.653864508140373,-33.428226454187367,447,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131080174,INDEPENDENCIA,131080203,LASTRA, ,INDEPENDENCIA - LASTRA,INDEPENDENCIA @ LASTRA,0,0,0,1
-70.653845686229261,-33.549980409468169,448,1,EL BOSQUE,2016,1,13105,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131050885,YAVAR,131050633,NVA ORIENTE, ,NVA ORIENTE - YAVAR,YAVAR @ NVA ORIENTE,0,0,1,0
-70.653655399576849,-33.417448399623765,449,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131080284,PROFE ALBERTO ZANARTU, , ,1023,- PROFE ALBERTO ZANARTU,1023 PROFE ALBERTO ZANARTU,0,1,0,0
-70.653558432875229,-33.447772272771999,450,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131010638,TARAPACA,131010430,NATANIEL COX, ,NATANIEL COX - TARAPACA,TARAPACA @ NATANIEL COX,0,0,0,1
-70.653542999609613,-33.586231099985142,451,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131120402,LO BLANCO, , ,874,- LO BLANCO,874 LO BLANCO,0,1,0,0
-70.653311207446109,-33.430099785176758,452,2,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131080043,ANTONIA LOPEZ DE BELLO,131080174,INDEPENDENCIA, ,ANTONIA LOPEZ DE BELLO - INDEPENDENCIA,ANTONIA LOPEZ DE BELLO @ INDEPEN
-70.653208746786106,-33.550079099270896,453,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131310124,ESPERANZA,131310333,SAN FRANCISCO, ,ESPERANZA - SAN FRANCISCO,ESPERANZA @ SAN FRANCISCO,0,0,0,1
-70.653208414936273,-33.433125112633668,454,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010303,ISMAEL VALDES VERGARA,131010070,BANDERA, ,BANDERA - ISMAEL VALDES VERGARA,ISMAEL VALDES VERGARA @ BANDERA,0,0,0,
-70.653178235487019,-33.43344098241527,455,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010070,BANDERA,131010021,AILLAVILU, ,AILLAVILU - BANDERA,BANDERA @ AILLAVILU,0,1,0,0
-70.653139485498684,-33.497323906672811,456,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,4,ACERA O BERMA,131300300,URETA COX,131300112,GRAN AVDA JOSE MIGUEL CARRERA, ,GRAN AVDA JOSE MIGUEL CARRERA - URETA COX,URETA COX @ GRAN AVDA JOSE MIGUEL 
-70.653128799754143,-33.181375799553344,457,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,133010271,ESMERALDA, , ,396,- ESMERALDA,396 ESMERALDA,0,1,0,0
-70.653074299938851,-33.497293999718195,458,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131300112,GRAN AVDA JOSE MIGUEL CARRERA, , ,4730,- GRAN AVDA JOSE MIGUEL CARRERA,4730 GRAN AVDA JOSE MIGUEL CARRERA,0,0,0,1
-70.653067458796045,-33.434314570360996,459,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010587,SAN PABLO,131010070,BANDERA, ,BANDERA - SAN PABLO,SAN PABLO @ BANDERA,0,0,0,1
-70.652932049674178,-33.5040126692491,460,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131300052,CARLOS WALKER MARTINEZ,131300078,DEPARTAMENTAL, ,CARLOS WALKER MARTINEZ - DEPARTAMENTAL,CARLOS WALKER MARTINEZ @ DEPARTAM
-70.652873984946268,-33.49638054032954,461,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300307,VENTURA BLANCO VIEL, ,GRAN AVDA JOSE MIGUEL CARRERA - VENTURA BLANCO VIEL,GRAN 
-70.652823128284581,-33.452480790256104,462,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010429,NATANIEL COX,131010621,STA ISABEL, ,NATANIEL COX - STA ISABEL,NATANIEL COX @ STA ISABEL,0,1,0,0
-70.652429634419946,-33.495087851223211,463,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300277,STA ESTER, ,GRAN AVDA JOSE MIGUEL CARRERA - STA ESTER,GRAN AVDA JOSE M
-70.652303900204686,-33.455770142477931,464,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010429,NATANIEL COX,131010142,COPIAPO, ,COPIAPO - NATANIEL COX,NATANIEL COX @ COPIAPO,0,0,0,1
-70.652137385331912,-33.440910289078417,465,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010070,BANDERA,131010018,AGUSTINAS, ,AGUSTINAS - BANDERA,BANDERA @ AGUSTINAS,0,0,0,1
-70.652111857176294,-33.493658198067251,466,2,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131300291,TERESA VIAL,131300112,GRAN AVDA JOSE MIGUEL CARRERA, ,GRAN AVDA JOSE MIGUEL CARRERA - TERESA VIAL,TERESA VIAL @ GRAN AV
-70.652104795699586,-33.509891003267072,467,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131300303,VARAS MENA,131300256,SAN JOSE, ,SAN JOSE - VARAS MENA,VARAS MENA @ SAN JOSE,0,0,0,1
-70.652063900828182,-33.562232747842877,468,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131120417,LOS CANARIOS,131120363,LAS AGUILAS, ,LAS AGUILAS - LOS CANARIOS,LOS CANARIOS @ LAS AGUILAS,0,0,0,1
-70.651986700325779,-33.183771999977637,469,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,133010294,GRAL SAN MARTIN, , ,104,- GRAL SAN MARTIN,104 GRAL SAN MARTIN,0,0,0,1
-70.651750943950731,-33.492313168417816,470,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300248,SALESIANOS, ,GRAN AVDA JOSE MIGUEL CARRERA - SALESIANOS,GRAN AVDA JOSE MIGUEL CARRE
-70.65172456143921,-33.492504102582132,471,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300039,BERLIN, ,BERLIN - GRAN AVDA JOSE MIGUEL CARRERA,GRAN AVDA JOSE MIGUEL CARRERA @ 
-70.651707599326073,-33.431151583678528,472,2,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131080190,LA PAZ,131080052,ARTESANOS, ,ARTESANOS - LA PAZ,LA PAZ @ ARTESANOS,0,0,0,2
-70.651683907586118,-33.459881700779697,473,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010385,MANUEL ANTONIO MATTA,131010429,NATANIEL COX, ,MANUEL ANTONIO MATTA - NATANIEL COX,MANUEL ANTONIO MATTA @ NATANIE
-70.651660111524791,-33.430388684290172,474,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131080190,LA PAZ,131080043,ANTONIA LOPEZ DE BELLO, ,ANTONIA LOPEZ DE BELLO - LA PAZ,LA PAZ @ ANTONIA LOPEZ DE BELLO,0
-70.651595027588314,-33.435049729261443,475,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010560,ROSAS,131010517,PUENTE, ,PUENTE - ROSAS,ROSAS @ PUENTE,0,0,0,1
-70.651497712848993,-33.42864480891064,476,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131080190,LA PAZ,131080203,LASTRA, ,LA PAZ - LASTRA,LA PAZ @ LASTRA,0,0,0,1
-70.651478985366737,-33.491168593155933,477,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,16,CRUCE SIN SEÑALIZACIÓN,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300042,BRIGADIER DE LA CRUZ, ,BRIGADIER DE LA CRUZ - GRAN AVDA JOSE MIGUEL CARRERA,GR
-70.651464257169607,-33.531290583593375,478,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131090391,VICTORIA,131090388,URUGUAY, ,URUGUAY - VICTORIA,VICTORIA @ URUGUAY,0,1,0,0
-70.651432081225437,-33.488698240031567,479,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131300026,ARCANGEL,131300148,LLANO SUBERCASEAUX, ,ARCANGEL - LLANO SUBERCASEAUX,ARCANGEL @ LLANO SUBERCASEAUX,0,0,0,1
-70.651264750667565,-33.462529621444716,480,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,26,OTROS NO CONSIDERADOS,131010429,NATANIEL COX,131010594,SANTIAGO, ,NATANIEL COX - SANTIAGO,NATANIEL COX @ SANTIAGO,0,0,0,0
-70.651167702127623,-33.489955292602538,481,2,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300015,ALVAREZ DE TOLEDO, ,ALVAREZ DE TOLEDO - GRAN AVDA JOSE MIGUEL CARRERA,
-70.651114686193637,-33.523821006234314,482,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,14,CRUCE CON SEÑAL PARE,131090141,FERNANDO RIOJA,131090174,IQUIQUE, ,FERNANDO RIOJA - IQUIQUE,FERNANDO RIOJA @ IQUIQUE,0,0,0,1
-70.650949057153127,-33.586593960242901,483,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131120402,LO BLANCO,131120542,PEDRO PRADO, ,LO BLANCO - PEDRO PRADO,LO BLANCO @ PEDRO PRADO,0,0,0,0
-70.650819400095088,-33.448340500413622,484,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131010572,SAN DIEGO, , ,252,- SAN DIEGO,252 SAN DIEGO,0,0,0,2
-70.650773583234127,-33.421277646346134,485,1,INDEPENDENCIA,2016,1,13108,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131080190,LA PAZ,131080316,SANTOS DUMONT, ,LA PAZ - SANTOS DUMONT,LA PAZ @ SANTOS DUMONT,0,0,0,1
-70.650769108207612,-33.449317208222389,486,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010202,ELEUTERIO RAMIREZ,131010572,SAN DIEGO, ,ELEUTERIO RAMIREZ - SAN DIEGO,ELEUTERIO RAMIREZ @ SAN DIEGO,0,1,0,0
-70.650703380356561,-33.522417871387525,487,1,LA CISTERNA,2016,1,13109,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131090157,GRAL FREIRE,131090174,IQUIQUE, ,GRAL FREIRE - IQUIQUE,GRAL FREIRE @ IQUIQUE,1,0,0,0
-70.650683199569869,-33.436074399713618,488,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010635,STO DOMINGO, , ,955,- STO DOMINGO,955 STO DOMINGO,0,1,0,0
-70.650458728787157,-33.55444241018894,489,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131310046,ANIBAL ZANARTU,131310132,FUERTE BULNES, ,ANIBAL ZANARTU - FUERTE BULNES,ANIBAL ZANARTU @ FUERTE BULNES,0,0,0,1
-70.650440495932003,-33.485167296633286,490,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131300148,LLANO SUBERCASEAUX,131300233,RAMON SUBERCASEAUX, ,LLANO SUBERCASEAUX - RAMON SUBERCASEAUX,LLANO SUBERCASEAUX @ R
-70.650349234529415,-33.584009884248601,491,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131120316,JULIO BARRENECHEA,131120542,PEDRO PRADO, ,JULIO BARRENECHEA - PEDRO PRADO,JULIO BARRENECHEA @ PEDRO PRADO,0,0,0,1
-70.650297655712109,-33.182431724144585,492,2,COLINA,2016,1,13301,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,133010294,GRAL SAN MARTIN,133010271,ESMERALDA, ,ESMERALDA - GRAL SAN MARTIN,GRAL SAN MARTIN @ ESMERALDA,0,0,1,1
-70.65029720605105,-33.182431729540561,493,1,COLINA,2016,1,13301,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,133010294,GRAL SAN MARTIN,133010271,ESMERALDA, ,ESMERALDA - GRAL SAN MARTIN,GRAL SAN MARTIN @ ESMERALDA,0,0,0,1
-70.650245014795416,-33.5556356324783,494,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131120807,VENANCIA LEIVA,131120041,ARLEQUIN, ,ARLEQUIN - VENANCIA LEIVA,VENANCIA LEIVA @ ARLEQUIN,0,0,0,2
-70.650133321695307,-33.486166467708181,495,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300009,ALC PEDRO ALARCON, ,ALC PEDRO ALARCON - GRAN AVDA JOSE MIGUEL CARRERA,GR
-70.650126032690082,-33.536239237150951,496,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131310174,LA GRANJA,131310106,ECUADOR, ,ECUADOR - LA GRANJA,LA GRANJA @ ECUADOR,0,1,0,0
-70.650099973035196,-33.469957381228014,497,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131010429,NATANIEL COX,131010437,NUBLE, ,NATANIEL COX - NUBLE,NATANIEL COX @ NUBLE,0,0,0,0
-70.650037061860758,-33.454134489714754,498,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010572,SAN DIEGO,131010002,10 DE JULIO HUAMACHUCO, ,10 DE JULIO HUAMACHUCO - SAN DIEGO,SAN DIEGO @ 10 DE JULIO HUAMACHU
-70.649905138511201,-33.560250510752319,499,1,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131120256,GRAL FRANCISCO FRANCO,131120234,FRANCISCO DE GOYA, ,FRANCISCO DE GOYA - GRAL FRANCISCO FRANCO,GRAL FRANCISCO FRA
-70.649901832603348,-33.471186812920912,500,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010263,GRAL GANA,131010429,NATANIEL COX, ,GRAL GANA - NATANIEL COX,GRAL GANA @ NATANIEL COX,0,0,0,1
-70.649777050770126,-33.381015133241654,501,1,RECOLETA,2016,1,13127,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131270694,PRINCIPAL CAP IGNACIO CARRERA PINTO,131270278,FARELLONES, ,FARELLONES - PRINCIPAL CAP IGNACIO CARRERA PINTO,PRINCI
-70.649680957310181,-33.537870539893333,502,1,SAN RAMON,2016,1,13131,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131310061,BOLIVIA,131310121,EMILIANO FIGUEROA, ,BOLIVIA - EMILIANO FIGUEROA,BOLIVIA @ EMILIANO FIGUEROA,0,0,0,1
-70.649680899753548,-33.447180699629413,503,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,4,ACERA O BERMA,131010638,TARAPACA, , ,0,- TARAPACA,0 TARAPACA,0,0,0,2
-70.649640829560497,-33.484357296152162,504,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131300112,GRAN AVDA JOSE MIGUEL CARRERA,131300098,FERNANDO LAZCANO, ,FERNANDO LAZCANO - GRAN AVDA JOSE MIGUEL CARRERA,GR
-70.649595828384633,-33.586741375314041,505,2,LA PINTANA,2016,1,13112,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131120402,LO BLANCO,131120295,JOHN KENNEDY, ,JOHN KENNEDY - LO BLANCO,LO BLANCO @ JOHN KENNEDY,0,1,0,0
-70.649585600394971,-33.484276599984938,506,1,SAN MIGUEL,2016,1,13130,13,REGION METROPOLITANA,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,131300112,GRAN AVDA JOSE MIGUEL CARRERA, , ,3204,- GRAN AVDA JOSE MIGUEL CARRERA,3204 GRAN AVDA JOSE MIGUEL CARRERA,0,0,0,
-70.649570099680204,-33.439214700098155,507,1,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,131010219,ESTADO, , ,348,- ESTADO,348 ESTADO,0,0,0,1
-70.649558052362067,-33.473356183640817,508,2,SANTIAGO,2016,1,13101,13,REGION METROPOLITANA,URBANA,1,TRAMO DE VIA RECTA,131010429,NATANIEL COX,131010236,FRANKLIN, ,FRANKLIN - NATANIEL COX,NATANIEL COX @ FRANKLIN,0,0,0,3
