X,Y,FID,ICOUNT,Año,Cód_Comuna,Comuna,Cód_Región,Región,Calle_Uno,Calle_Dos,Número,Dirección,Fallecidos,Graves,Menos_Grav,Leves,Accidentes
-70.604222762170707,-33.419285119212816,544,3,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,HOLANDA,PROVIDENCIA,0,HOLANDA / PROVIDENCIA,0,0,1,2,3
-70.603534004690516,-33.41381699385915,545,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,VITACURA,EL BOSQUE NORTE,0,VITACURA / EL BOSQUE NORTE,0,0,0,1,1
-70.602049699733811,-33.417879399714472,546,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,11 DE SEPTIEMBRE, ,2593,11 DE SEPTIEMBRE 2593,0,0,0,1,1
-70.601467502922901,-33.418228859174455,547,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,PROVIDENCIA,TOBALABA,0,PROVIDENCIA / TOBALABA,0,0,1,0,1
-70.599604988079705,-33.419868720764775,548,1,2013,13123,PROVIDENCIA,13,REGION METROPOLITANA,TOBALABA, ,175,TOBALABA 175,0,0,0,1,1
-70.599570560233133,-33.418777704627317,549,2,2013,13114,LAS CONDES,13,REGION METROPOLITANA,EL BOSQUE NORTE,NAPOLEON,0,EL BOSQUE NORTE / NAPOLEON,0,2,0,0,2
-70.591769544029205,-33.41582631493241,550,2,2013,13114,LAS CONDES,13,REGION METROPOLITANA,APOQUINDO,GERTRUDIS ECHENIQUE,0,APOQUINDO / GERTRUDIS ECHENIQUE,0,0,1,1,2
-70.590296428437398,-33.415519789106966,551,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,APOQUINDO,ALSACIA,0,APOQUINDO / ALSACIA,0,0,0,2,1
-70.598663897920517,-33.406295395216276,552,1,2013,13132,VITACURA,13,REGION METROPOLITANA,VITACURA,LAS CATALPAS,0,VITACURA / LAS CATALPAS,0,1,0,0,1
-70.598603513841056,-33.403970305984785,553,1,2013,13132,VITACURA,13,REGION METROPOLITANA,NUEVA COSTANERA,RODRIGO DE QUIROGA,0,NUEVA COSTANERA / RODRIGO DE QUIROGA,0,0,0,2,1
-70.598086228296779,-33.406856477744213,554,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LAS CATALPAS,LAS NIEVES,0,LAS CATALPAS / LAS NIEVES,0,1,0,0,1
-70.595411613954809,-33.403257329761907,555,1,2013,13132,VITACURA,13,REGION METROPOLITANA,VITACURA,ARMANDO JARAMILLO,0,VITACURA / ARMANDO JARAMILLO,0,0,0,1,1
-70.595227037997347,-33.397194970171725,556,1,2013,13132,VITACURA,13,REGION METROPOLITANA,ESPOZ,FRANCISCO DE AGUIRRE,0,ESPOZ / FRANCISCO DE AGUIRRE,0,0,1,0,1
-70.594006671470652,-33.401951944926267,557,1,2013,13132,VITACURA,13,REGION METROPOLITANA,ALONSO DE CORDOVA,VITACURA,0,ALONSO DE CORDOVA / VITACURA,0,0,0,1,1
-70.589741106966471,-33.403010125916509,558,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LOS LAURELES,ALONSO DE CORDOVA,0,LOS LAURELES / ALONSO DE CORDOVA,0,0,0,1,1
-70.588881800254853,-33.415208000448857,559,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,APOQUINDO, ,3990,APOQUINDO 3990,1,0,0,0,1
-70.585235267893268,-33.419497128989306,560,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,PRESIDENTE ERRAZURIZ,MALAGA,0,PRESIDENTE ERRAZURIZ / MALAGA,0,0,0,1,1
-70.585231363936259,-33.41365545673392,561,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,LOS MILITARES,AMERICO VESPUCIO NORTE,0,LOS MILITARES / AMERICO VESPUCIO NORTE,0,0,0,1,1
-70.585122599928013,-33.414007099747842,562,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,AMERICO VESPUCIO NORTE, ,22,AMERICO VESPUCIO NORTE 22,0,2,0,0,1
-70.584978469180953,-33.414294920574115,563,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,AMERICO VESPUCIO SUR,APOQUINDO,0,AMERICO VESPUCIO SUR / APOQUINDO,0,0,0,1,1
-70.58358043079221,-33.413938079478733,564,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,APOQUINDO,CRUZ DEL SUR,0,APOQUINDO / CRUZ DEL SUR,0,0,1,0,1
-70.582973513416846,-33.418225422864907,565,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,DEL INCA,AMERICO VESPUCIO SUR,0,DEL INCA / AMERICO VESPUCIO SUR,0,0,0,1,1
-70.581753947286813,-33.415214939617719,566,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,NEVERIA,FELIX DE AMESTI,0,NEVERIA / FELIX DE AMESTI,0,0,0,0,1
-70.581330806371568,-33.412930858572231,567,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,SAN PASCUAL,APOQUINDO,0,SAN PASCUAL / APOQUINDO,0,0,0,3,1
-70.580696774436547,-33.421849299505546,568,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,MARTIN DE ZAMORA,AMERICO VESPUCIO,0,MARTIN DE ZAMORA / AMERICO VESPUCIO,0,0,0,2,1
-70.577048868810209,-33.411752167528455,569,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,APOQUINDO,LA CASTELLANA SUR,0,APOQUINDO / LA CASTELLANA SUR,0,0,0,1,1
-70.573629494405623,-33.41235122662777,570,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,JORGE VI,NEVERIA,0,JORGE VI / NEVERIA,0,1,0,0,1
-70.573468382659712,-33.414998133756804,571,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,DEL INCA,SEBASTIAN ELCANO,0,DEL INCA / SEBASTIAN ELCANO,0,0,1,0,1
-70.571837899199636,-33.418761156202379,572,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON,SEBASTIAN ELCANO,0,CRISTOBAL COLON / SEBASTIAN ELCANO,0,1,0,0,1
-70.570167770026501,-33.416203068816522,573,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,MARTIN DE ZAMORA,LA RECONQUISTA,0,MARTIN DE ZAMORA / LA RECONQUISTA,0,0,0,0,1
-70.587820454550297,-33.398797233805233,574,6,2013,13132,VITACURA,13,REGION METROPOLITANA,VITACURA,AMERICO VESPUCIO,0,VITACURA / AMERICO VESPUCIO,1,1,1,3,6
-70.587101594063256,-33.408767528998247,575,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,AMERICO VESPUCIO NORTE, ,22,AMERICO VESPUCIO NORTE 22,1,0,0,0,1
-70.586692827911634,-33.406820423923364,576,2,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CERRO COLORADO,AMERICO VESPUCIO NORTE,0,CERRO COLORADO / AMERICO VESPUCIO NORTE,0,0,0,2,2
-70.583525800575217,-33.397299787954807,577,1,2013,13132,VITACURA,13,REGION METROPOLITANA,VITACURA,LUIS PASTEUR,0,VITACURA / LUIS PASTEUR,0,1,0,0,1
-70.582455299772221,-33.402248800341795,578,1,2013,13132,VITACURA,13,REGION METROPOLITANA,PRESIDENTE KENNEDY, ,4866,PRESIDENTE KENNEDY 4866,0,1,0,1,1
-70.573939899906406,-33.407013199899211,579,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,LOS MILITARES, ,5326,LOS MILITARES 5326,0,0,0,1,1
-70.596826059574937,-33.391416186607657,580,1,2013,13132,VITACURA,13,REGION METROPOLITANA,NUEVA COSTANERA, ,4229,NUEVA COSTANERA 4229,0,0,0,1,1
-70.593758213970375,-33.392143475540948,581,1,2013,13132,VITACURA,13,REGION METROPOLITANA,AMERICO VESPUCIO, ,1026,AMERICO VESPUCIO 1026,0,0,0,1,1
-70.590827690345577,-33.390337275344962,582,1,2013,13132,VITACURA,13,REGION METROPOLITANA,FRANCISCO DE AGUIRRE,MANUELA CANAS,0,FRANCISCO DE AGUIRRE / MANUELA CANAS,0,1,0,0,1
-70.590376152437443,-33.394512142321439,583,1,2013,13132,VITACURA,13,REGION METROPOLITANA,CANDELARIA GOYENECHEA,AMERICO VESPUCIO NORTE,0,CANDELARIA GOYENECHEA / AMERICO VESPUCIO NORTE,0,0,0,1,1
-70.588363299726439,-33.381253299799901,584,1,2013,13132,VITACURA,13,REGION METROPOLITANA,SANTA MARIA, ,5700,SANTA MARIA 5700,0,0,0,1,1
-70.583109093409917,-33.391866987971078,585,1,2013,13132,VITACURA,13,REGION METROPOLITANA,ESPOZ,LUIS CARRERA,0,ESPOZ / LUIS CARRERA,0,1,0,0,1
-70.582002699764757,-33.396704499712826,586,1,2013,13132,VITACURA,13,REGION METROPOLITANA,VITACURA, ,5290,VITACURA 5290,0,0,0,2,1
-70.578715237018514,-33.375851707190471,587,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LO RECABARREN, ,6351,LO RECABARREN 6351,0,1,0,0,1
-70.578074941305431,-33.388839052480272,588,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LUIS PASTEUR,LO ARCAYA,0,LUIS PASTEUR / LO ARCAYA,0,1,0,0,1
-70.575837196929058,-33.392581833884506,589,1,2013,13132,VITACURA,13,REGION METROPOLITANA,VITACURA,CUERNAVACA,0,VITACURA / CUERNAVACA,0,1,0,0,1
-70.575384986328004,-33.387088893537573,590,1,2013,13132,VITACURA,13,REGION METROPOLITANA,BUENAVENTURA,RECIFE,0,BUENAVENTURA / RECIFE,0,0,0,1,1
-70.574648733851973,-33.388737017199574,591,1,2013,13132,VITACURA,13,REGION METROPOLITANA,CHAPULTEPEC,MANQUEHUE NORTE,0,CHAPULTEPEC / MANQUEHUE NORTE,0,1,0,1,1
-70.572197699963851,-33.392705100360054,592,1,2013,13132,VITACURA,13,REGION METROPOLITANA,MANQUEHUE NORTE, ,1499,MANQUEHUE NORTE 1499,0,1,0,0,1
-70.572074178980131,-33.394668627055459,593,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LAS HUALTATAS,MANQUEHUE NORTE,0,LAS HUALTATAS / MANQUEHUE NORTE,0,0,0,1,1
-70.571471393090292,-33.388109932527321,594,2,2013,13132,VITACURA,13,REGION METROPOLITANA,JUAN XXIII,CORONEL ARTURO AVENDANO,0,JUAN XXIII / CORONEL ARTURO AVENDANO,0,0,1,1,2
-70.571461930423709,-33.371921414441665,595,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LUIS PASTEUR, ,6111,LUIS PASTEUR 6111,0,0,0,1,1
-70.571400918617485,-33.372093502413179,596,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LUIS PASTEUR, ,5303,LUIS PASTEUR 5303,0,1,0,0,1
-70.571301788146968,-33.379352139289786,597,1,2013,13132,VITACURA,13,REGION METROPOLITANA,COSTANERA MONSENORESCRIVA DE BALAGUER,GUARANIES,0,COSTANERA MONSENORESCRIVA DE BALAGUER / GUARANIES,0,2,0,0,1
-70.570863349763727,-33.394105896969506,598,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LAS HUALTATAS,LAUCA,0,LAS HUALTATAS / LAUCA,0,1,0,0,1
-70.570638217979365,-33.380226912541964,599,1,2013,13132,VITACURA,13,REGION METROPOLITANA,LUIS PASTEUR, ,8093,LUIS PASTEUR 8093,0,0,0,1,1
-70.569338281236639,-33.386820618576621,600,1,2013,13132,VITACURA,13,REGION METROPOLITANA,EMBAJADOR DOUSSINAGUE, ,1774,EMBAJADOR DOUSSINAGUE 1774,0,0,0,1,1
-70.568720675418774,-33.470650487829687,601,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,LOS MOLINEROS,0,GRECIA / LOS MOLINEROS,0,0,0,1,1
-70.565178799861712,-33.471288099965832,602,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA, ,6614,GRECIA 6614,0,0,0,1,1
-70.564537280171294,-33.484249734537585,603,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LOS PRESIDENTES,LOS LAGOS,0,LOS PRESIDENTES / LOS LAGOS,0,1,0,0,1
-70.562907309324828,-33.47196876084957,604,4,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,ICTINOS,0,GRECIA / ICTINOS,1,0,1,2,4
-70.562219300080585,-33.478882299978125,605,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LAGO CABURGA, ,1865,LAGO CABURGA 1865,0,1,0,0,1
-70.555147190690263,-33.473419980647535,606,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,TOBALABA,GRECIA,0,TOBALABA / GRECIA,0,0,1,1,1
-70.55244859322795,-33.474195939091267,607,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,LAS CODORNICES,0,GRECIA / LAS CODORNICES,0,0,0,1,1
-70.552252946616136,-33.469391584454009,608,2,2013,13122,PENALOLEN,13,REGION METROPOLITANA,TOBALABA,ORIENTAL,0,TOBALABA / ORIENTAL,0,2,0,1,2
-70.552157812732844,-33.473938043206083,609,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,PASAJE 445,0,GRECIA / PASAJE 445,0,0,0,2,1
-70.551530668705368,-33.484510491166191,610,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,FRANCISCO OTTA, ,7939,FRANCISCO OTTA 7939,0,0,0,1,1
-70.551285273396616,-33.469737387270605,611,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LAS PARCELAS,PASAJE 446,0,LAS PARCELAS / PASAJE 446,0,0,0,1,1
-70.547701657605387,-33.485644181034097,612,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,OCEANO ANTARTICO,MAR JONICO,0,OCEANO ANTARTICO / MAR JONICO,0,1,0,0,1
-70.54751176485604,-33.475106317402606,613,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,LOS CONDORES,0,GRECIA / LOS CONDORES,1,0,0,0,1
-70.569204507981624,-33.46009661626578,614,1,2013,13113,LA REINA,13,REGION METROPOLITANA,JOSE ARRIETA,PAULA JARAQUEMADA,0,JOSE ARRIETA / PAULA JARAQUEMADA,0,0,1,0,1
-70.567017569904863,-33.453188043193627,615,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN,JAVIERA CARRERA NORTE,0,LARRAIN / JAVIERA CARRERA NORTE,0,0,0,2,1
-70.566898700214779,-33.453099500441574,616,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN, ,6154,LARRAIN 6154,0,1,0,1,1
-70.566745099606635,-33.453227500049039,617,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN, ,6113,LARRAIN 6113,0,0,0,1,1
-70.563602533829851,-33.452768517553018,618,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN,CARLOS NAZARIT,0,LARRAIN / CARLOS NAZARIT,0,0,0,1,1
-70.560935958527637,-33.466946772075794,619,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,ICTINOS,ORIENTAL,0,ICTINOS / ORIENTAL,0,0,0,1,1
-70.560351132998335,-33.45236185851293,620,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN,JULIO MONTEBRUNO,0,LARRAIN / JULIO MONTEBRUNO,0,0,0,1,1
-70.558927280469561,-33.452172867783602,621,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN,TOBALABA,0,LARRAIN / TOBALABA,0,0,0,1,1
-70.557988717405351,-33.467777474051161,622,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,ORIENTAL,DIEGO ROJAS,0,ORIENTAL / DIEGO ROJAS,0,0,0,1,1
-70.557839124176212,-33.462569957837211,623,1,2013,13113,LA REINA,13,REGION METROPOLITANA,BRAMANTE,JOSE ARRIETA,0,BRAMANTE / JOSE ARRIETA,0,0,0,1,1
-70.557632809806307,-33.452117455156383,624,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN, ,5827,LARRAIN 5827,0,0,0,1,1
-70.556293353255626,-33.456068034811885,625,1,2013,13113,LA REINA,13,REGION METROPOLITANA,TOBALABA, ,8120,TOBALABA 8120,0,1,0,0,1
-70.556218139355622,-33.45606679015021,626,1,2013,13113,LA REINA,13,REGION METROPOLITANA,TOBALABA,NUNCIO LAGHI,0,TOBALABA / NUNCIO LAGHI,0,0,0,2,1
-70.555463989471491,-33.451785912889534,627,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LOS MAITENES,NUEVA LARRAIN,0,LOS MAITENES / NUEVA LARRAIN,0,0,0,1,1
-70.551689428724103,-33.462635626333061,628,1,2013,13113,LA REINA,13,REGION METROPOLITANA,JOSE ARRIETA,TOBALABA,0,JOSE ARRIETA / TOBALABA,0,1,0,0,1
-70.547518982814779,-33.462763664611366,629,1,2013,13113,LA REINA,13,REGION METROPOLITANA,JORGE ALESSANDRI, ,1151,JORGE ALESSANDRI 1151,0,0,0,1,1
-70.546919767233419,-33.45043490364781,630,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN, ,5922,LARRAIN 5922,0,0,0,1,1
-70.545189431147264,-33.473132310907381,631,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LAGO ROSSELOT,TAGUA TAGUA,0,LAGO ROSSELOT / TAGUA TAGUA,0,1,0,0,1
-70.544014993896837,-33.471209379609178,632,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LAS PARCELAS,LAGUNA SAN PEDRO,0,LAS PARCELAS / LAGUNA SAN PEDRO,0,1,0,0,1
-70.543084802621479,-33.476043357015257,633,2,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,CONSISTORIAL,0,GRECIA / CONSISTORIAL,0,1,0,1,2
-70.54026478858907,-33.476520223429524,634,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,RICARDO GRELLET DE LOS REYES,0,GRECIA / RICARDO GRELLET DE LOS REYES,0,0,0,1,1
-70.539408945166656,-33.474846093172623,635,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,AMANECER, ,1745,AMANECER 1745,0,1,0,1,1
-70.535428485536158,-33.469869484189296,636,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,QUEBRADA CAMARONES,LAGO O`HIGGINS,0,QUEBRADA CAMARONES / LAGO O`HIGGINS,0,0,0,1,1
-70.530447288211747,-33.478341026816921,637,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,GRECIA,RIO LAUCA,0,GRECIA / RIO LAUCA,1,0,0,0,1
-70.530391192099785,-33.46718724539501,638,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,DIAGONAL LAS TORRES,RIO CLARO,0,DIAGONAL LAS TORRES / RIO CLARO,0,1,0,0,1
-70.528966898903207,-33.474131294923268,639,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,LOS BAQUEANOS, ,9915,LOS BAQUEANOS 9915,0,1,0,0,1
-70.525414534553079,-33.479349842221389,640,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,ALVARO CASANOVA,GRECIA,0,ALVARO CASANOVA / GRECIA,0,0,0,1,1
-70.524391933440938,-33.479675484036292,641,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,DIAGONAL LAS TORRES,GRECIA,0,DIAGONAL LAS TORRES / GRECIA,1,0,0,1,1
-70.543858599994337,-33.449995799766313,642,1,2013,13113,LA REINA,13,REGION METROPOLITANA,CARLOS OSSANDON, ,40,CARLOS OSSANDON 40,0,1,0,0,1
-70.541532625829973,-33.462867777326032,643,1,2013,13122,PENALOLEN,13,REGION METROPOLITANA,DIPUTADA LAURA RODRIGUEZ,JOSE ARRIETA,0,DIPUTADA LAURA RODRIGUEZ / JOSE ARRIETA,0,1,0,0,1
-70.540955651382149,-33.458448940466226,644,2,2013,13113,LA REINA,13,REGION METROPOLITANA,TALINAY,DIPUTADA LAURA RODRIGUEZ,0,TALINAY / DIPUTADA LAURA RODRIGUEZ,0,0,0,1,2
-70.538074122822479,-33.452529531712464,645,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LOS QUENES,PASAJE 8,0,LOS QUENES / PASAJE 8,0,0,0,1,1
-70.5371368916542,-33.46382093998438,646,1,2013,13113,LA REINA,13,REGION METROPOLITANA,JOSE ARRIETA, ,8956,JOSE ARRIETA 8956,0,0,0,1,1
-70.536233923756527,-33.451906055120268,647,3,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN,ANDACOLLO,0,LARRAIN / ANDACOLLO,0,1,0,2,3
-70.531655755808458,-33.452359517577641,648,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN,PARINACOTA,0,LARRAIN / PARINACOTA,0,1,0,0,1
-70.531013844912991,-33.452480094180949,649,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LARRAIN, ,9767,LARRAIN 9767,0,0,0,1,1
-70.530264363409628,-33.459138455175548,650,1,2013,13113,LA REINA,13,REGION METROPOLITANA,RIO LAUCA,TALINAY,0,RIO LAUCA / TALINAY,0,1,0,0,1
-70.567561098565818,-33.441774008763446,651,1,2013,13113,LA REINA,13,REGION METROPOLITANA,LORELEY,LA CANADA,0,LORELEY / LA CANADA,0,1,0,0,1
-70.566827927167083,-33.444858551181149,652,3,2013,13113,LA REINA,13,REGION METROPOLITANA,ECHENIQUE,TOBALABA,0,ECHENIQUE / TOBALABA,0,0,0,3,3
-70.565253262827753,-33.444202061375961,653,1,2013,13113,LA REINA,13,REGION METROPOLITANA,ECHENIQUE,LORELEY,0,ECHENIQUE / LORELEY,0,1,0,0,1
-70.564518553588357,-33.438544153889559,654,1,2013,13113,LA REINA,13,REGION METROPOLITANA,PRINCIPE DE GALES, ,6525,PRINCIPE DE GALES 6525,0,0,0,1,1
-70.561740492030026,-33.443407649743214,655,1,2013,13113,LA REINA,13,REGION METROPOLITANA,MONSENOR EDWARDS,VISTA HERMOSA,0,MONSENOR EDWARDS / VISTA HERMOSA,0,0,0,1,1
-70.561414195508689,-33.438687790908766,656,1,2013,13113,LA REINA,13,REGION METROPOLITANA,MONSENOR EDWARDS,PRINCIPE DE GALES,0,MONSENOR EDWARDS / PRINCIPE DE GALES,0,0,0,1,1
-70.561159141481141,-33.437246370123852,657,1,2013,13113,LA REINA,13,REGION METROPOLITANA,NOCEDAL,MONSENOR EDWARDS,0,NOCEDAL / MONSENOR EDWARDS,0,0,0,1,1
-70.560068482374504,-33.441609026335456,658,1,2013,13113,LA REINA,13,REGION METROPOLITANA,SANTA RITA,LA CANADA,0,SANTA RITA / LA CANADA,0,1,0,0,1
-70.55603087172733,-33.437521118404852,659,1,2013,13113,LA REINA,13,REGION METROPOLITANA,SALVADOR IZQUIERDO, ,1800,SALVADOR IZQUIERDO 1800,0,0,0,1,1
-70.554287024226767,-33.430294291448348,660,2,2013,13114,LAS CONDES,13,REGION METROPOLITANA,FRANCISCO BILBAO,TOMAS MORO,0,FRANCISCO BILBAO / TOMAS MORO,0,0,0,3,2
-70.554170324600761,-33.426833247856052,661,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,TOMAS MORO,LOLCO,0,TOMAS MORO / LOLCO,0,0,0,1,1
-70.552069644098765,-33.439427382567608,662,1,2013,13113,LA REINA,13,REGION METROPOLITANA,VICENTE PEREZ ROSALES,PRINCIPE DE GALES,0,VICENTE PEREZ ROSALES / PRINCIPE DE GALES,0,1,0,0,1
-70.568104470744686,-33.417620237583833,663,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,DOMINGO BONDI,CRISTOBAL COLON,0,DOMINGO BONDI / CRISTOBAL COLON,0,1,0,0,1
-70.567346658821236,-33.408803993809229,664,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,NUEVA APOQUINDO,MANQUEHUE NORTE,0,NUEVA APOQUINDO / MANQUEHUE NORTE,0,0,0,1,1
-70.566123805669065,-33.417012722159363,665,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON,LA CAPITANIA,0,CRISTOBAL COLON / LA CAPITANIA,0,0,0,1,1
-70.56538878706283,-33.414760977137362,666,2,2013,13114,LAS CONDES,13,REGION METROPOLITANA,MARTIN DE ZAMORA,MANQUEHUE SUR,0,MARTIN DE ZAMORA / MANQUEHUE SUR,0,1,0,1,2
-70.564374744798613,-33.420826146209656,667,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,MANQUEHUE SUR,ALONSO DE CAMARGO,0,MANQUEHUE SUR / ALONSO DE CAMARGO,0,0,0,2,1
-70.561592280159573,-33.41760018989681,668,2,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON, ,4401,CRISTOBAL COLON 4401,0,2,0,0,2
-70.561479557335645,-33.417110902945737,669,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON, ,933,CRISTOBAL COLON 933,0,1,0,0,1
-70.560402529253281,-33.412401090437911,670,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CUARTO CENTENARIO,CONSTANCIO VIGIL,0,CUARTO CENTENARIO / CONSTANCIO VIGIL,1,0,0,0,1
-70.55967994197573,-33.424586514755802,671,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,ISABEL LA CATOLICA, ,4848,ISABEL LA CATOLICA 4848,0,0,0,1,1
-70.555658764640214,-33.41799430699168,672,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON,ROBINSON CRUSOE,0,CRISTOBAL COLON / ROBINSON CRUSOE,0,0,0,1,1
-70.554084944764327,-33.425448622855626,673,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,TOMAS MORO,ALEJANDRO FLEMING,0,TOMAS MORO / ALEJANDRO FLEMING,0,0,0,1,1
-70.553731774701589,-33.418347754045556,674,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,GUANABARA,CRISTOBAL COLON,0,GUANABARA / CRISTOBAL COLON,0,0,0,1,1
-70.553539277515597,-33.417666528387549,675,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CUARTO CENTENARIO, ,851,CUARTO CENTENARIO 851,0,0,1,0,1
-70.553131837863987,-33.41834878646727,676,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,TOMAS MORO,CRISTOBAL COLON,0,TOMAS MORO / CRISTOBAL COLON,0,0,0,1,1
-70.552424017454427,-33.412870961925314,677,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,TOMAS MORO,IMPERIAL,0,TOMAS MORO / IMPERIAL,0,0,0,1,1
-70.551368530832974,-33.419523374803873,678,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CUARTO CENTENARIO,GREDOS,0,CUARTO CENTENARIO / GREDOS,0,0,0,1,1
-70.550845764820167,-33.415897890175465,679,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,LOS DOMINICOS,MONROE,0,LOS DOMINICOS / MONROE,0,0,0,1,1
-70.546660131160081,-33.417357688606387,680,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,CRISTOBAL COLON, ,7000,CRISTOBAL COLON 7000,0,0,0,1,1
-70.546238967854038,-33.424630850433346,681,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,ALEJANDRO FLEMING,FUENTEOVEJUNA,0,ALEJANDRO FLEMING / FUENTEOVEJUNA,0,1,0,0,1
-70.54396220189409,-33.409508449855032,682,3,2013,13114,LAS CONDES,13,REGION METROPOLITANA,LOS DOMINICOS,PATAGONIA,0,LOS DOMINICOS / PATAGONIA,0,2,0,1,3
-70.540538124035152,-33.413281113932207,683,1,2013,13114,LAS CONDES,13,REGION METROPOLITANA,PADRE HURTADO SUR, ,536,PADRE HURTADO SUR 536,0,1,0,0,1
